way_id,start,end
963861608,13.376390_52.521967,13.376372_52.521989
966375852,13.393598_52.524950,13.393571_52.524911
969329230,13.380783_52.516264,13.380892_52.516271
969329230,13.380892_52.516271,13.381018_52.516279
969441306,13.380521_52.516249,13.380555_52.516251
969441306,13.380555_52.516251,13.380730_52.516261
969441306,13.380730_52.516261,13.380755_52.516262
969441306,13.380755_52.516262,13.380783_52.516264
969441307,13.380596_52.516699,13.380570_52.516698
969441307,13.380570_52.516698,13.380525_52.516695
969441307,13.380525_52.516695,13.380417_52.516688
969441307,13.380417_52.516688,13.380413_52.516706
969441307,13.380413_52.516706,13.380260_52.516698
969441307,13.380260_52.516698,13.380264_52.516678
969441307,13.380264_52.516678,13.380189_52.516673
969441307,13.380189_52.516673,13.379580_52.516636
969441307,13.379580_52.516636,13.379534_52.516632
969441307,13.379534_52.516632,13.379465_52.516627
969441307,13.379465_52.516627,13.379382_52.516621
969441307,13.379382_52.516621,13.378269_52.516551
969441307,13.378269_52.516551,13.378197_52.516546
969441307,13.378197_52.516546,13.378122_52.516541
969441307,13.378122_52.516541,13.378090_52.516539
969441307,13.378090_52.516539,13.378073_52.516538
969441309,13.380845_52.516714,13.380869_52.516672
973075794,13.390378_52.516289,13.390372_52.516332
974196087,13.370558_52.530815,13.370424_52.531006
974196087,13.370424_52.531006,13.370109_52.531426
977394317,13.376868_52.518592,13.377471_52.518505
977394318,13.376109_52.519190,13.375953_52.519747
977762573,13.376918_52.522681,13.376866_52.522641
977762574,13.376160_52.527302,13.376240_52.527335
977762575,13.378129_52.528919,13.378183_52.528869
977762575,13.378183_52.528869,13.378300_52.528785
977762575,13.378300_52.528785,13.378421_52.528688
977762575,13.378421_52.528688,13.378488_52.528674
977762576,13.379089_52.522809,13.379466_52.522873
977782932,13.381821_52.513915,13.381852_52.513855
977782932,13.381852_52.513855,13.381865_52.513830
977782932,13.381865_52.513830,13.381875_52.513809
977782932,13.381875_52.513809,13.381905_52.513750
977782939,13.382319_52.513940,13.382329_52.513924
977782939,13.382329_52.513924,13.382284_52.513899
977782939,13.382284_52.513899,13.383079_52.512392
977782939,13.383079_52.512392,13.383097_52.512358
977782939,13.383097_52.512358,13.383107_52.512339
980810236,13.370304_52.534264,13.371122_52.533552
980810236,13.371122_52.533552,13.371455_52.533256
980810236,13.371455_52.533256,13.371651_52.533093
980810236,13.371651_52.533093,13.372034_52.532393
980810236,13.372034_52.532393,13.372270_52.532153
980810236,13.372270_52.532153,13.373394_52.531006
980810236,13.373394_52.531006,13.373804_52.530576
980810236,13.373804_52.530576,13.373876_52.530501
980810236,13.373876_52.530501,13.373909_52.530465
980810236,13.373909_52.530465,13.373963_52.530410
980810236,13.373963_52.530410,13.374373_52.529993
980810236,13.374373_52.529993,13.375210_52.529135
980810236,13.375210_52.529135,13.375777_52.528552
980810238,13.376012_52.528654,13.375981_52.528688
980810239,13.374167_52.530485,13.374046_52.530439
980810239,13.374046_52.530439,13.373963_52.530410
980810240,13.373964_52.530633,13.373881_52.530605
980824924,13.376353_52.522365,13.376471_52.522460
980824924,13.376471_52.522460,13.376746_52.522682
985749603,13.369800_52.530524,13.369767_52.530572
985749603,13.369767_52.530572,13.369742_52.530608
985749603,13.369742_52.530608,13.369644_52.530754
985749603,13.369644_52.530754,13.369479_52.530998
991298373,13.382446_52.513001,13.382405_52.512993
991766437,13.383895_52.522942,13.383985_52.522961
996068961,13.390193_52.516278,13.390201_52.516230
996596939,13.385699_52.519877,13.385655_52.519830
998298001,13.396439_52.523574,13.395637_52.523752
998298001,13.395637_52.523752,13.395103_52.523863
998298001,13.395103_52.523863,13.394920_52.523902
1003347119,13.379742_52.521273,13.379798_52.520974
1003347119,13.379798_52.520974,13.379803_52.520919
1003347120,13.379742_52.521273,13.379866_52.521265
1003347120,13.379866_52.521265,13.379983_52.521262
1003347121,13.379729_52.521354,13.379853_52.521339
1003347121,13.379853_52.521339,13.379971_52.521327
1003347122,13.380266_52.518287,13.380407_52.518296
1003347122,13.380407_52.518296,13.380534_52.518307
1003347123,13.380354_52.518001,13.380460_52.518008
1003347123,13.380460_52.518008,13.380547_52.518014
1003347124,13.380555_52.518241,13.380534_52.518307
1003347124,13.380534_52.518307,13.380477_52.518618
1003347124,13.380477_52.518618,13.380430_52.518835
1003347125,13.380154_52.518897,13.380167_52.518818
1004696014,13.376978_52.520596,13.376992_52.520596
1004696014,13.376992_52.520596,13.376992_52.520582
1004696015,13.376992_52.520582,13.376991_52.520540
1004696015,13.376991_52.520540,13.376870_52.520451
1005773232,13.370947_52.517875,13.370847_52.517875
1005773232,13.370847_52.517875,13.370755_52.517875
1009714187,13.225877_51.030747,13.226239_51.030711
1009714187,13.226239_51.030711,13.226414_51.032488
1009714187,13.152363_51.041644,13.152099_51.039875
1009714187,13.152099_51.039875,13.152519_51.039813
1009714187,13.519649_54.016328,13.557195_54.012634
1009714187,13.557195_54.012634,13.594571_54.007066
1012772442,13.396732_52.515153,13.394242_52.514999
1012772442,13.394242_52.514999,13.393424_52.514944
1012772442,13.393424_52.514944,13.393166_52.514927
1012772442,13.393166_52.514927,13.393046_52.514917
1012772442,13.393046_52.514917,13.392972_52.514912
1012772442,13.392972_52.514912,13.392913_52.514908
1012772442,13.392913_52.514908,13.391822_52.514836
1012772442,13.391822_52.514836,13.391271_52.514805
1012772442,13.391271_52.514805,13.391219_52.514795
1012772442,13.391219_52.514795,13.391156_52.514783
1020077809,13.730911_53.986509,13.730467_53.986613
1020077809,13.045811_51.065783,13.045367_51.065887
1020977670,14.864834_52.733100,14.864462_52.735700
1020977670,14.864462_52.735700,14.863894_52.739579
1020977670,14.863894_52.739579,14.859079_52.772114
1020977670,14.859079_52.772114,14.862318_52.750021
1020977670,11.898165_52.292386,11.897445_52.292275
1020977670,11.897445_52.292275,11.897392_52.292620
1020977670,11.894985_52.308836,11.894984_52.308844
1020977670,11.894984_52.308844,11.895689_52.308945
1025247925,13.391611_52.517644,13.391664_52.517648
1025247925,13.391664_52.517648,13.391700_52.517658
1025247925,13.391700_52.517658,13.391729_52.517675
1025247925,13.391729_52.517675,13.391746_52.517699
1025247925,13.391746_52.517699,13.391751_52.517724
1025247925,13.391751_52.517724,13.391746_52.517747
1025247925,13.391746_52.517747,13.391734_52.517766
1025247925,13.391734_52.517766,13.391701_52.517787
1025247925,13.391701_52.517787,13.391665_52.517794
1025247925,13.391665_52.517794,13.391595_52.517794
1025247925,13.391595_52.517794,13.391521_52.517781
1025247925,13.391521_52.517781,13.391488_52.517766
1025247925,13.391488_52.517766,13.391470_52.517746
1025247925,13.391470_52.517746,13.391462_52.517722
1025247925,13.391462_52.517722,13.391469_52.517693
1025247925,13.391469_52.517693,13.391491_52.517671
1025247925,13.391491_52.517671,13.391524_52.517652
1025247925,13.391524_52.517652,13.391563_52.517643
1025247925,13.391563_52.517643,13.391611_52.517644
1025247926,13.391514_52.517809,13.391516_52.517804
1025247926,13.391516_52.517804,13.391521_52.517781
1025247927,13.391665_52.517794,13.391661_52.517813
1025247927,13.391661_52.517813,13.391659_52.517818
1025357054,13.392906_52.520125,13.392915_52.520079
1025357054,13.392915_52.520079,13.392954_52.519884
1025357054,13.392954_52.519884,13.393050_52.519398
1025357054,13.393050_52.519398,13.393066_52.519316
1025357054,13.393066_52.519316,13.393081_52.519244
1025357054,13.393081_52.519244,13.393088_52.519205
1025357054,13.393088_52.519205,13.393091_52.519189
1031067198,13.377928_52.520919,13.377925_52.520975
1031067198,13.377925_52.520975,13.377923_52.521023
1031067198,13.377923_52.521023,13.377914_52.521247
1031067198,13.377914_52.521247,13.377896_52.521307
1031067198,13.377896_52.521307,13.377891_52.521621
1031067198,13.377891_52.521621,13.378119_52.521683
1031067198,13.378119_52.521683,13.378171_52.521700
1031067198,13.378171_52.521700,13.378218_52.521735
1036255998,13.375797_52.528560,13.375777_52.528552
1036255998,13.375777_52.528552,13.375734_52.528520
1036255998,13.375734_52.528520,13.375452_52.528428
1036255998,13.375452_52.528428,13.374428_52.528129
1036255998,13.374428_52.528129,13.374290_52.528095
1037130735,13.390769_52.516882,13.392301_52.516988
1037130735,13.392301_52.516988,13.392599_52.517002
1037130735,13.392599_52.517002,13.392648_52.517046
1037130735,13.392648_52.517046,13.392998_52.517069
1037130735,13.392998_52.517069,13.393217_52.517099
1037130735,13.393217_52.517099,13.393382_52.517142
1037130735,13.393382_52.517142,13.393992_52.517168
1037130735,13.393992_52.517168,13.395010_52.517235
1037130735,13.395010_52.517235,13.395117_52.517242
1037130999,13.390638_52.516874,13.390593_52.516872
1037130999,13.390593_52.516872,13.389657_52.516818
1037130999,13.389657_52.516818,13.389031_52.516783
1037130999,13.389031_52.516783,13.388998_52.516781
1037130999,13.388998_52.516781,13.388958_52.516778
1037136884,13.392754_52.516797,13.392712_52.516738
1037136884,13.392712_52.516738,13.392773_52.516404
1037136884,13.392773_52.516404,13.392794_52.516282
1037136884,13.392794_52.516282,13.392738_52.516278
1037136885,13.392550_52.516391,13.392773_52.516404
1037136885,13.392773_52.516404,13.392844_52.516408
1037136887,13.392504_52.516782,13.392515_52.516725
1037136887,13.392515_52.516725,13.392712_52.516738
1037136887,13.392712_52.516738,13.392946_52.516752
1037136887,13.392946_52.516752,13.392965_52.516809
1037136888,13.395003_52.517281,13.395010_52.517235
1037138981,13.388737_52.516765,13.388722_52.516764
1037138981,13.388722_52.516764,13.388677_52.516762
1037138981,13.388677_52.516762,13.386023_52.516600
1037138981,13.386023_52.516600,13.385949_52.516572
1037138981,13.385949_52.516572,13.385920_52.516568
1037138983,13.385639_52.516658,13.385648_52.516591
1037153016,13.393390_52.517090,13.393497_52.516448
1037153016,13.393497_52.516448,13.393566_52.515994
1037153016,13.393566_52.515994,13.393482_52.515988
1037153016,13.393482_52.515988,13.392978_52.515952
1037153016,13.392978_52.515952,13.392733_52.515935
1037153016,13.392733_52.515935,13.392463_52.515916
1037153017,13.393497_52.516448,13.393322_52.516439
1037153019,13.390949_52.515845,13.390905_52.516063
1037153019,13.390905_52.516063,13.390856_52.516333
1037153019,13.390856_52.516333,13.390845_52.516394
1037153019,13.390845_52.516394,13.390769_52.516882
1037153019,13.390769_52.516882,13.390814_52.516922
1037447009,14.758278_53.134899,14.758245_53.134973
1037447009,12.016539_51.917168,12.016506_51.917242
1037712675,13.370687_52.527085,13.370542_52.527039
1037712675,13.370542_52.527039,13.370482_52.527014
1037784388,13.374187_52.527796,13.374389_52.527849
1037784388,13.374389_52.527849,13.374451_52.527867
1037784389,13.368877_52.526521,13.368752_52.526479
1037784389,13.368752_52.526479,13.368593_52.526449
1037784389,13.368593_52.526449,13.368281_52.526353
1037784390,13.368249_52.526371,13.368086_52.526318
1037784390,13.368086_52.526318,13.368006_52.526296
1037784391,13.367419_52.526080,13.367395_52.526070
1037784391,13.367395_52.526070,13.367367_52.526039
1037784391,13.367367_52.526039,13.367295_52.526015
1037784391,13.367295_52.526015,13.367198_52.525985
1037784391,13.367198_52.525985,13.366699_52.525833
1037784391,13.366699_52.525833,13.366270_52.525704
1037784391,13.366270_52.525704,13.365893_52.525584
1037784391,13.365893_52.525584,13.365621_52.525500
1037784393,13.369192_52.526652,13.369213_52.526624
1037784393,13.369213_52.526624,13.369227_52.526605
1037784394,13.369260_52.526236,13.369232_52.526275
1037784394,13.369232_52.526275,13.369207_52.526310
1037784395,13.368253_52.525881,13.368392_52.525921
1037784395,13.368392_52.525921,13.368791_52.526031
1037784395,13.368791_52.526031,13.369208_52.526159
1037784395,13.369208_52.526159,13.369296_52.526184
1037784397,14.493839_49.744930,14.514324_49.753204
1037784397,14.514324_49.753204,14.534739_49.761800
1037784397,13.370381_52.526628,13.370449_52.526655
1037784397,13.370449_52.526655,13.370568_52.526706
1037784397,12.206990_55.289870,12.206277_55.291561
1037784397,12.246924_55.308326,12.246991_55.308353
1037784397,12.246991_55.308353,12.247679_55.306649
1037784398,13.371718_52.526649,13.371721_52.526597
1037784399,13.373700_52.527651,13.374138_52.527783
1037784400,13.360674_52.523660,13.362010_52.524074
1037784400,13.362010_52.524074,13.362663_52.524274
1037784400,13.362663_52.524274,13.362794_52.524314
1037784400,13.362794_52.524314,13.363438_52.524511
1037784400,13.363438_52.524511,13.363896_52.524653
1037784400,13.363896_52.524653,13.364205_52.524747
1037784400,13.364205_52.524747,13.365590_52.525131
1037784400,13.365590_52.525131,13.365744_52.525166
1037784400,13.365744_52.525166,13.365791_52.525166
1037784400,13.365791_52.525166,13.365836_52.525151
1037879475,13.365662_52.525473,13.365607_52.525375
1037879476,13.370725_52.526716,13.370691_52.526758
1037879476,13.370691_52.526758,13.370632_52.526826
1037879476,13.370632_52.526826,13.370614_52.526850
1037879476,13.370614_52.526850,13.370546_52.526936
1037879476,13.370546_52.526936,13.370482_52.527014
1037879477,13.370217_52.526933,13.370229_52.526917
1037879477,13.370229_52.526917,13.370274_52.526863
1037879477,13.370274_52.526863,13.370354_52.526770
1037879477,13.370354_52.526770,13.370371_52.526746
1037879477,13.370371_52.526746,13.370449_52.526655
1037879477,13.370449_52.526655,13.370491_52.526611
1037879478,13.370482_52.527014,13.370217_52.526933
1037954502,13.365553_52.525522,13.365325_52.525798
1037954502,13.365325_52.525798,13.365256_52.525882
1037954502,13.365256_52.525882,13.365222_52.525923
1037954502,13.365222_52.525923,13.364889_52.526326
1037954502,13.364889_52.526326,13.364483_52.526817
1037954502,13.364483_52.526817,13.364392_52.526926
1037954502,13.364392_52.526926,13.364235_52.527113
1037954502,13.364235_52.527113,13.364193_52.527163
1037954502,13.364193_52.527163,13.364144_52.527236
1037954502,13.364144_52.527236,13.364135_52.527300
1037954502,13.364135_52.527300,13.364163_52.527348
1037954502,13.364163_52.527348,13.364232_52.527435
1037954502,13.364232_52.527435,13.364299_52.527512
1037954502,13.364299_52.527512,13.364339_52.527581
1037954502,13.364339_52.527581,13.364369_52.527686
1037954502,13.364369_52.527686,13.364365_52.527783
1037954502,13.364365_52.527783,13.364349_52.527862
1037954502,13.364349_52.527862,13.364322_52.527955
1037954502,13.364322_52.527955,13.364292_52.528019
1037954502,13.364292_52.528019,13.364265_52.528062
1037954502,13.364265_52.528062,13.364199_52.528153
1037954502,13.364199_52.528153,13.364187_52.528170
1037954502,13.364187_52.528170,13.364112_52.528254
1037954502,13.364112_52.528254,13.364012_52.528374
1037954502,13.364012_52.528374,13.363971_52.528420
1037954502,13.363971_52.528420,13.363914_52.528486
1037954502,13.363914_52.528486,13.363726_52.528711
1037954502,13.363726_52.528711,13.363592_52.528872
1037954502,13.363592_52.528872,13.363472_52.529016
1037954502,13.363472_52.529016,13.363287_52.529233
1037954502,13.363287_52.529233,13.363182_52.529362
1037954502,13.363182_52.529362,13.362892_52.529707
1037954502,13.362892_52.529707,13.362868_52.529734
1037954502,13.362868_52.529734,13.362726_52.529900
1037954502,13.362726_52.529900,13.362662_52.529972
1037954502,13.362662_52.529972,13.362544_52.530113
1037954502,13.362544_52.530113,13.362407_52.530277
1037954502,13.362407_52.530277,13.362389_52.530299
1037954502,13.362389_52.530299,13.362347_52.530348
1037954502,13.362347_52.530348,13.362092_52.530653
1037954502,13.362092_52.530653,13.361914_52.530863
1037954502,13.361914_52.530863,13.361797_52.531003
1037954502,13.361797_52.531003,13.361754_52.531055
1037954502,13.361754_52.531055,13.361528_52.531315
1037954502,13.361528_52.531315,13.361347_52.531538
1037954502,13.361347_52.531538,13.361275_52.531619
