from_id,to_id,way_id,highway_type,way_name,length
13.2368_52.5344,13.2369_52.5348,26131451,service,Großer Spreering,0.000412
13.2369_52.5348,13.237_52.5349,26131451,service,Großer Spreering,0.000141
13.237_52.5349,13.2371_52.535,26131451,service,Großer Spreering,0.000141
13.2371_52.535,13.2373_52.535,26131451,service,Großer Spreering,0.000200
13.2373_52.535,13.2379_52.5352,26131451,service,Großer Spreering,0.000632
13.2379_52.5352,13.2391_52.5355,26131451,service,Großer Spreering,0.001237
13.2379_52.5352,13.2378_52.5349,1124618160,service,,0.000316
13.2391_52.5355,13.2401_52.5358,26131451,service,Großer Spreering,0.001044
13.2401_52.5358,13.2404_52.5359,26131451,service,Großer Spreering,0.000316
13.2404_52.5359,13.241_52.5362,26131451,service,Großer Spreering,0.000671
13.241_52.5362,13.242_52.5366,26131451,service,Großer Spreering,0.001077
13.241_52.5362,13.2411_52.5361,873375110,service,,0.000141
13.242_52.5366,13.2422_52.5366,26131451,service,Großer Spreering,0.000200
13.2422_52.5366,13.2423_52.5366,26131451,service,Großer Spreering,0.000100
13.2423_52.5366,13.2425_52.5366,26131451,service,Großer Spreering,0.000200
13.2425_52.5366,13.2426_52.5366,26131451,service,Großer Spreering,0.000100
13.2426_52.5366,13.2442_52.5363,26131451,service,Großer Spreering,0.001628
13.2442_52.5363,13.2444_52.5362,26131451,service,Großer Spreering,0.000224
13.2444_52.5362,13.2446_52.5362,26131451,service,Großer Spreering,0.000200
13.2446_52.5362,13.2448_52.5363,26131451,service,Großer Spreering,0.000224
13.2448_52.5363,13.2449_52.5363,971869656,service,Großer Spreering,0.000100
13.2306_52.5299,13.2306_52.5299,26137978,service,,0.000000
13.2306_52.5299,13.2307_52.5301,26137978,service,,0.000224
13.2307_52.5301,13.2307_52.5301,26137978,service,,0.000000
13.2307_52.5301,13.2308_52.5304,26137978,service,,0.000316
13.2307_52.5301,13.2304_52.5301,26258229,service,,0.000300
13.2307_52.5301,13.2308_52.5301,972186903,service,,0.000100
13.2308_52.5304,13.2311_52.5313,26137978,service,,0.000949
13.2311_52.5313,13.2311_52.5314,26137978,service,,0.000100
13.2311_52.5313,13.2309_52.5314,26258231,service,,0.000224
13.2311_52.5314,13.2312_52.5316,26137978,service,,0.000224
13.2311_52.5314,13.231_52.5314,26137979,service,,0.000100
13.2312_52.5316,13.2314_52.5322,26137978,service,,0.000632
13.2312_52.5316,13.2313_52.5316,26137989,service,,0.000100
13.2314_52.5322,13.2315_52.5324,26137978,service,,0.000224
13.2315_52.5324,13.2315_52.5325,26137978,service,,0.000100
13.2315_52.5325,13.2315_52.5325,26137978,service,,0.000000
13.2315_52.5325,13.2314_52.5326,26137978,service,,0.000141
13.2315_52.5325,13.2316_52.5325,477731573,service,,0.000100
13.2314_52.5326,13.2314_52.5326,26137978,service,,0.000000
13.2314_52.5326,13.2315_52.5329,26137978,service,,0.000316
13.2314_52.5326,13.2313_52.5326,26137982,service,,0.000100
13.2315_52.5329,13.2315_52.533,26137978,service,,0.000100
13.2315_52.533,13.2315_52.533,26137978,service,,0.000000
13.2315_52.533,13.2316_52.5331,26137978,service,,0.000141
13.2315_52.533,13.2314_52.5331,26137985,service,,0.000141
13.2316_52.5331,13.2317_52.5331,26137978,service,,0.000100
13.2317_52.5331,13.2318_52.5331,26137978,service,,0.000100
13.2317_52.5331,13.2317_52.5331,891808824,service,,0.000000
13.2318_52.5331,13.2327_52.533,26137978,service,,0.000906
13.2327_52.533,13.2328_52.533,26137978,service,,0.000100
13.2328_52.533,13.2328_52.533,477731573,service,,0.000000
13.231_52.5314,13.2308_52.5315,26137979,service,,0.000224
13.2308_52.5315,13.2308_52.5315,26137979,service,,0.000000
13.2308_52.5315,13.2307_52.5315,26137979,service,,0.000100
13.2307_52.5315,13.2307_52.5316,26137979,service,,0.000100
13.2307_52.5316,13.2307_52.5316,26137979,service,,0.000000
13.2307_52.5316,13.2306_52.5317,26137979,service,,0.000141
13.2306_52.5317,13.2308_52.5322,26137979,service,,0.000539
13.2308_52.5322,13.2307_52.5322,26137979,service,,0.000100
13.2308_52.5322,13.2309_52.5322,477731582,service,,0.000100
13.2307_52.5322,13.2307_52.5322,26137979,service,,0.000000
13.2307_52.5322,13.2306_52.5322,26137979,service,,0.000100
13.2306_52.5322,13.2306_52.5322,26137979,service,,0.000000
13.2306_52.5322,13.2304_52.5317,26137979,service,,0.000539
13.2304_52.5317,13.2305_52.5317,26137979,service,,0.000100
13.2304_52.5317,13.2303_52.5317,26137980,service,,0.000100
13.2305_52.5317,13.2306_52.5317,26137979,service,,0.000100
13.2303_52.5317,13.2302_52.5317,26137980,service,,0.000100
13.2302_52.5317,13.23_52.5317,26137980,service,,0.000200
13.23_52.5317,13.2297_52.5318,26137980,service,,0.000316
13.2297_52.5318,13.2295_52.5318,26137980,service,,0.000200
13.2297_52.5318,13.2299_52.5323,26137981,service,,0.000539
13.2295_52.5318,13.2293_52.5318,26137980,service,,0.000200
13.2293_52.5318,13.229_52.5319,26137980,service,,0.000316
13.229_52.5319,13.229_52.5319,26137980,service,,0.000000
13.229_52.5319,13.2292_52.5324,26137980,service,,0.000539
13.229_52.5319,13.2285_52.5319,26137984,service,,0.000500
13.2292_52.5324,13.2292_52.5324,26137980,service,,0.000000
13.2292_52.5324,13.2293_52.5324,26137980,service,,0.000100
13.2293_52.5324,13.2293_52.5324,26137980,service,,0.000000
13.2293_52.5324,13.2294_52.5324,26137980,service,,0.000100
13.2294_52.5324,13.2294_52.5324,26137980,service,,0.000000
13.2294_52.5324,13.2292_52.5319,26137980,service,,0.000539
13.2292_52.5319,13.2292_52.5319,26137980,service,,0.000000
13.2292_52.5319,13.2293_52.5318,26137980,service,,0.000141
13.2299_52.5323,13.2299_52.5323,26137981,service,,0.000000
13.2299_52.5323,13.23_52.5323,26137981,service,,0.000100
13.23_52.5323,13.2301_52.5323,26137981,service,,0.000100
13.2301_52.5323,13.2301_52.5323,26137981,service,,0.000000
13.2301_52.5323,13.2299_52.5318,26137981,service,,0.000539
13.2299_52.5318,13.2299_52.5318,26137981,service,,0.000000
13.2299_52.5318,13.23_52.5317,26137981,service,,0.000141
13.2313_52.5326,13.231_52.5326,26137982,service,,0.000300
13.231_52.5326,13.231_52.5327,26137982,service,,0.000100
13.231_52.5327,13.2309_52.5327,26137982,service,,0.000100
13.2309_52.5327,13.2309_52.5327,26137985,service,,0.000000
13.2285_52.5319,13.2287_52.5325,26137984,service,,0.000632
13.2314_52.5331,13.2313_52.5331,26137985,service,,0.000100
13.2313_52.5331,13.2312_52.5331,26137985,service,,0.000100
13.2312_52.5331,13.2311_52.5331,26137985,service,,0.000100
13.2311_52.5331,13.2311_52.5331,26137985,service,,0.000000
13.2311_52.5331,13.231_52.5331,26137985,service,,0.000100
13.231_52.5331,13.231_52.5329,26137985,service,,0.000200
13.231_52.5329,13.2309_52.5328,26137985,service,,0.000141
13.2309_52.5328,13.2309_52.5327,26137985,service,,0.000100
13.2313_52.5316,13.2316_52.5315,477731571,service,,0.000316
13.2319_52.5316,13.233_52.5314,26137990,service,,0.001118
13.2319_52.5316,13.2322_52.5323,477731572,service,,0.000762
13.233_52.5314,13.2334_52.5314,26137990,service,,0.000400
13.233_52.5314,13.233_52.5314,26137994,service,,0.000000
13.233_52.5314,13.2331_52.5313,26137994,service,,0.000141
13.2334_52.5314,13.2334_52.5314,26137990,service,,0.000000
13.2334_52.5314,13.2335_52.5314,26137990,service,,0.000100
13.2334_52.5314,13.2343_52.5311,26137993,service,,0.000949
13.2335_52.5314,13.2336_52.5315,26137990,service,,0.000141
13.2331_52.5313,13.2331_52.5312,26137994,service,,0.000100
13.2331_52.5312,13.2331_52.5312,26137994,service,,0.000000
13.2333_52.5296,13.233_52.5301,26138315,service,,0.000583
13.233_52.5301,13.233_52.5301,26138315,service,,0.000000
13.233_52.5301,13.2329_52.5301,26138315,service,,0.000100
13.2329_52.5301,13.2325_52.5302,26138315,service,,0.000412
13.2325_52.5302,13.2311_52.5303,26138315,service,,0.001404
13.2311_52.5303,13.2308_52.5304,26138315,service,,0.000316
13.2311_52.5303,13.2311_52.5304,477731575,service,,0.000100
13.2304_52.5301,13.2303_52.5301,26258229,service,,0.000100
13.2303_52.5301,13.2303_52.5301,26258229,service,,0.000000
13.2303_52.5301,13.2302_52.5302,26258229,service,,0.000141
13.2302_52.5302,13.2301_52.5302,26258229,service,,0.000100
13.2301_52.5302,13.2301_52.5303,26258229,service,,0.000100
13.2301_52.5303,13.23_52.5303,26258229,service,,0.000100
13.23_52.5303,13.2299_52.5303,26258229,service,,0.000100
13.2299_52.5303,13.2292_52.5304,26258229,service,,0.000707
13.2292_52.5304,13.2287_52.5304,26258229,service,,0.000500
13.2292_52.5304,13.2293_52.5303,477731579,service,,0.000141
13.2287_52.5304,13.2286_52.5304,26258229,service,,0.000100
13.2286_52.5304,13.228_52.5305,26258229,service,,0.000608
13.228_52.5305,13.2279_52.5303,26258230,service,,0.000224
13.2283_52.5315,13.228_52.5305,26258230,service,,0.001044
13.2279_52.5303,13.2266_52.5305,26258230,service,,0.001315
13.2266_52.5305,13.2266_52.5304,120162705,service,,0.000100
13.2309_52.5314,13.2308_52.5314,26258231,service,,0.000100
13.2308_52.5314,13.2306_52.5314,26258231,service,,0.000200
13.2306_52.5314,13.2305_52.5314,26258231,service,,0.000100
13.2305_52.5314,13.2304_52.5314,26258231,service,,0.000100
13.2304_52.5314,13.2286_52.5316,26258231,service,,0.001811
13.2478_52.54,13.2476_52.54,26434884,service,,0.000200
13.2478_52.54,13.2477_52.5402,407946692,secondary,Paulsternstraße,0.000224
13.2476_52.54,13.2475_52.54,26434884,service,,0.000100
13.2475_52.54,13.2475_52.54,26434884,service,,0.000000
13.2475_52.54,13.2473_52.54,26434884,service,,0.000200
13.2473_52.54,13.2458_52.5398,26434884,service,,0.001513
13.2473_52.54,13.2473_52.54,967719305,service,,0.000000
13.2473_52.54,13.2472_52.5401,967719305,service,,0.000141
13.2458_52.5398,13.2454_52.5413,187445936,service,,0.001552
13.238_52.5348,13.238_52.5348,26989361,service,,0.000000
13.238_52.5348,13.2379_52.5348,26989361,service,,0.000100
13.2379_52.5348,13.2378_52.5349,26989361,service,,0.000141
13.2378_52.5349,13.2376_52.5349,26989361,service,,0.000200
13.2378_52.5349,13.2373_52.5342,26989362,service,,0.000860
13.2376_52.5349,13.2375_52.5349,26989361,service,,0.000100
13.2375_52.5349,13.2371_52.5342,26989361,service,,0.000806
13.234_52.5404,13.2342_52.5404,27058051,residential,Gorgasring,0.000200
13.2342_52.5404,13.2344_52.5404,27058051,residential,Gorgasring,0.000200
13.2344_52.5404,13.2342_52.5406,27058066,residential,Gorgasring,0.000283
13.2427_52.5419,13.2427_52.5419,27058055,residential,Gorgasring,0.000000
13.2427_52.5419,13.2429_52.5416,27058055,residential,Gorgasring,0.000361
13.2427_52.5419,13.2431_52.542,124034879,service,,0.000412
13.2429_52.5416,13.2429_52.5415,27058055,residential,Gorgasring,0.000100
13.2429_52.5415,13.2429_52.5414,27058055,residential,Gorgasring,0.000100
13.2429_52.5414,13.2428_52.5413,27058055,residential,Gorgasring,0.000141
13.2428_52.5413,13.2426_52.5411,27058055,residential,Gorgasring,0.000283
13.2426_52.5411,13.2424_52.541,27058055,residential,Gorgasring,0.000224
13.2424_52.541,13.2423_52.541,27058055,residential,Gorgasring,0.000100
13.2424_52.541,13.2425_52.541,712685465,service,,0.000100
13.2423_52.541,13.2421_52.5409,27058055,residential,Gorgasring,0.000224
13.2421_52.5409,13.2418_52.5408,27058055,residential,Gorgasring,0.000316
13.2418_52.5408,13.2417_52.5408,27058055,residential,Gorgasring,0.000100
13.2417_52.5408,13.2416_52.5408,27058055,residential,Gorgasring,0.000100
13.2416_52.5408,13.2413_52.5407,27058055,residential,Gorgasring,0.000316
13.2413_52.5407,13.2411_52.5407,27058055,residential,Gorgasring,0.000200
13.2411_52.5407,13.241_52.5407,27058055,residential,Gorgasring,0.000100
13.241_52.5407,13.2405_52.5405,27058055,residential,Gorgasring,0.000539
13.2405_52.5405,13.2404_52.5405,27058055,residential,Gorgasring,0.000100
13.2404_52.5405,13.2401_52.5404,27058055,residential,Gorgasring,0.000316
13.2401_52.5404,13.24_52.5404,27058055,residential,Gorgasring,0.000100
13.24_52.5404,13.2397_52.5403,27058055,residential,Gorgasring,0.000316
13.2388_52.5401,13.2388_52.5401,27058055,residential,Gorgasring,0.000000
13.2388_52.5401,13.2384_52.54,27058055,residential,Gorgasring,0.000412
13.2388_52.5401,13.2389_52.54,912718348,service,,0.000141
13.2384_52.54,13.2381_52.5399,27058055,residential,Gorgasring,0.000316
13.2381_52.5399,13.2378_52.5399,27058055,residential,Gorgasring,0.000300
13.2378_52.5399,13.2375_52.5398,27058055,residential,Gorgasring,0.000316
13.2375_52.5398,13.2371_52.5398,27058055,residential,Gorgasring,0.000400
13.2371_52.5398,13.2358_52.5398,27058055,residential,Gorgasring,0.001300
13.2358_52.5398,13.2356_52.5398,27058055,residential,Gorgasring,0.000200
13.2356_52.5398,13.2354_52.5399,27058055,residential,Gorgasring,0.000224
13.2354_52.5399,13.2352_52.54,27058055,residential,Gorgasring,0.000224
13.2352_52.54,13.2349_52.5401,27058055,residential,Gorgasring,0.000316
13.2349_52.5401,13.2347_52.5403,27058055,residential,Gorgasring,0.000283
13.2347_52.5403,13.2344_52.5404,27058055,residential,Gorgasring,0.000316
13.2342_52.5406,13.234_52.5405,125190493,residential,Faucherweg,0.000224
13.2404_52.534,13.2404_52.534,27113688,service,,0.000000
13.2404_52.534,13.2405_52.5342,27113688,service,,0.000224
13.2405_52.5342,13.2408_52.5346,27113688,service,,0.000500
13.2405_52.5342,13.2404_52.5342,1009735970,service,,0.000100
13.2408_52.5346,13.2408_52.5347,27113688,service,,0.000100
13.2408_52.5347,13.2409_52.5349,27113688,service,,0.000224
13.2408_52.5347,13.2421_52.5344,1305941433,service,Großer Spreering,0.001334
13.2409_52.5349,13.2414_52.5356,27113688,service,,0.000860
13.2414_52.5356,13.2416_52.536,27113688,service,,0.000447
13.2416_52.536,13.2418_52.536,27113688,service,,0.000200
13.2418_52.536,13.2424_52.5359,27113688,service,,0.000608
13.2424_52.5359,13.2424_52.5358,27113688,service,,0.000100
13.2424_52.5358,13.2444_52.5353,27113688,service,,0.002062
13.2444_52.5353,13.2451_52.5352,27113688,service,,0.000707
13.2444_52.5353,13.2446_52.5356,178255071,service,,0.000361
13.2451_52.5352,13.2447_52.5345,27113688,service,,0.000806
13.2443_52.534,13.2439_52.534,27113688,service,,0.000400
13.2439_52.534,13.2438_52.5339,27113688,service,,0.000141
13.2439_52.534,13.244_52.5341,855840281,service,,0.000141
13.2438_52.5339,13.2428_52.5341,27113688,service,,0.001020
13.2428_52.5341,13.243_52.5343,1009735976,service,,0.000283
13.2389_52.5339,13.2384_52.5332,27113689,service,,0.000860
13.2384_52.5332,13.2384_52.5332,27113689,service,,0.000000
13.2384_52.5332,13.2385_52.5331,27113689,service,,0.000141
13.2385_52.5331,13.239_52.5329,27113689,service,,0.000539
13.239_52.5329,13.2395_52.5327,27113689,service,,0.000539
13.2395_52.5327,13.24_52.5325,27113689,service,,0.000539
13.24_52.5325,13.2402_52.5325,27113689,service,,0.000200
13.24_52.5325,13.2405_52.5334,855840282,service,,0.001030
13.2402_52.5325,13.2416_52.5318,27113689,service,,0.001565
13.2416_52.5318,13.2417_52.5317,27113689,service,,0.000141
13.2417_52.5317,13.2415_52.5317,855840282,service,,0.000200
13.2396_52.5339,13.2396_52.5338,27113690,service,,0.000100
13.2396_52.5338,13.2391_52.533,27113690,service,,0.000943
13.2396_52.5338,13.2402_52.5337,27113692,service,,0.000608
13.2391_52.533,13.239_52.5329,27113690,service,,0.000141
13.2413_52.5332,13.2405_52.5334,27113691,service,,0.000825
13.2405_52.5334,13.2403_52.5334,27113691,service,,0.000200
13.2403_52.5334,13.2402_52.5337,27113691,service,,0.000316
13.2402_52.5337,13.2403_52.5339,27113691,service,,0.000224
13.2326_52.5406,13.2326_52.5406,28541531,tertiary,Gartenfelder Straße,0.000000
13.2326_52.5406,13.2327_52.5406,28541531,tertiary,Gartenfelder Straße,0.000100
13.2327_52.5406,13.2328_52.5406,28541531,tertiary,Gartenfelder Straße,0.000100
13.2328_52.5406,13.2329_52.5406,28541531,tertiary,Gartenfelder Straße,0.000100
13.2329_52.5406,13.233_52.5407,28541531,tertiary,Gartenfelder Straße,0.000141
13.2326_52.5431,13.2327_52.5428,28553299,residential,Daumstraße,0.000316
13.2327_52.5428,13.2327_52.5427,28553299,residential,Daumstraße,0.000100
13.2327_52.5427,13.2327_52.5426,28553299,residential,Daumstraße,0.000100
13.2327_52.5426,13.2328_52.5424,28553299,residential,Daumstraße,0.000224
13.2328_52.5424,13.2327_52.5423,28553299,residential,Daumstraße,0.000141
13.2327_52.5423,13.2327_52.5421,28553299,residential,Daumstraße,0.000200
13.2327_52.5421,13.2326_52.5418,28553299,residential,Daumstraße,0.000316
13.2441_52.5435,13.2442_52.5434,30216111,residential,Hunckemüllerweg,0.000141
13.2441_52.5435,13.244_52.5433,1009735922,service,,0.000224
13.2442_52.5434,13.2443_52.5434,30216111,residential,Hunckemüllerweg,0.000100
13.2443_52.5434,13.2445_52.5433,30216111,residential,Hunckemüllerweg,0.000224
13.2445_52.5433,13.2446_52.5433,30216111,residential,Hunckemüllerweg,0.000100
13.2446_52.5433,13.2447_52.5433,124034848,service,Hunckemüllerweg,0.000100
13.2446_52.5433,13.2446_52.5432,124034857,service,Hunckemüllerweg,0.000100
13.2467_52.543,13.2468_52.543,30216153,service,,0.000100
13.2468_52.543,13.2469_52.543,30216153,service,,0.000100
13.2469_52.543,13.2471_52.543,30216153,service,,0.000200
13.2471_52.543,13.247_52.5432,407946692,secondary,Paulsternstraße,0.000224
13.2284_52.5369,13.2286_52.537,30217383,service,,0.000224
13.2284_52.5369,13.2277_52.5368,703042334,service,,0.000707
13.2286_52.537,13.2288_52.537,30217383,service,,0.000200
13.2288_52.537,13.229_52.5371,30217383,service,,0.000224
13.229_52.5371,13.229_52.5371,30217383,service,,0.000000
13.229_52.5371,13.229_52.5372,30217383,service,,0.000100
13.229_52.5371,13.2288_52.5372,1222264071,service,,0.000224
13.229_52.5372,13.229_52.5373,30217383,service,,0.000100
13.229_52.5373,13.229_52.5375,30217383,service,,0.000200
13.229_52.5375,13.229_52.5376,30217383,service,,0.000100
13.229_52.5376,13.2289_52.5378,30217383,service,,0.000224
13.229_52.5376,13.2287_52.5376,1222264072,service,,0.000300
13.2289_52.5378,13.2289_52.5378,30217383,service,,0.000000
13.2289_52.5378,13.2289_52.5379,30217383,service,,0.000100
13.2289_52.5379,13.2296_52.538,1319269650,secondary,Am Juliusturm,0.000707
13.2396_52.5429,13.2395_52.5428,30218983,tertiary,Gartenfelder Straße,0.000141
13.2396_52.5429,13.2398_52.5429,30949828,tertiary,Gartenfelder Straße,0.000200
13.2395_52.5428,13.2395_52.5428,30218983,tertiary,Gartenfelder Straße,0.000000
13.2395_52.5428,13.239_52.5427,30218983,tertiary,Gartenfelder Straße,0.000510
